OrderID,OrderDate,OrderTime,City,CustomerSegment,CuisineType,RestaurantID,RestaurantRating,OrderValue,DeliveryFee,DeliveryTime,DeliveryDistance,CustomerRating,DeliveryPartnerRating,CashPayment,CardPayment,WalletPayment,UPIPayment,DiscountAmount,PromoDiscount,TipAmount,TimePeriod,WeatherCondition,DayOfWeek
5455,2024-09-16,17:16,South Zone,New Customer,Japanese,156,4.2,33.26,9.47,33,13.44,3.8,4,0,0,33.26,0,0.03,0.62,0,Evening,Clear,Monday
5456,2024-09-12,8:06,West Zone,Regular Customer,Fast Food,122,3.9,19.33,7.04,48,7.57,3.1,4,0,19.33,0,0,2.59,0,0,Morning,Stormy,Thursday
5457,2024-09-09,11:28,West Zone,New Customer,Indian,191,,17.7,7.19,36,13.12,3.9,4,0,0,0,17.7,0.08,1.68,0,Morning,Clear,Monday
5458,2024-09-22,16:07,West Zone,Regular Customer,American,133,4.9,32.57,9.45,67,13.89,3.7,3.7,0,0,32.57,0,1.68,0,0,Afternoon,Stormy,Sunday
5459,2024-09-22,15:03,East Zone,Regular Customer,Italian,212,3.4,24.88,2.36,18,1.7,4.3,3.7,0,0,0,24.88,0.98,1.66,2.16,Afternoon,Cloudy,Sunday
5460,2024-09-26,11:44,South Zone,New Customer,Indian,159,4.2,18.83,4.08,18,4.47,4.1,3.6,18.83,0,0,0,1.15,0,1.31,Morning,Rainy,Thursday
5461,2024-09-11,21:30,North Zone,VIP Customer,Japanese,114,4.8,39.81,4.55,22,4.57,---,3.5,0,0,39.81,0,3.94,0,0,Night,Clear,Wednesday
5462,2024-09-09,11:27,South Zone,Regular Customer,American,194,3.7,18.9,8.89,43,10.2,3.6,4,0,0,18.9,0,2.21,0,0,Morning,Cloudy,Monday
5463,2024-09-12,15:41,East Zone,New Customer,Japanese,123,4.6,25,6.64,62,9.23,2.8,4.2,25,0,0,0,0.37,1.55,0,Afternoon,Rainy,Thursday
5464,2024-09-10,23:48,South Zone,VIP Customer,Indian,112,5,48,9.62,62,10.82,3.8,4.2,0,48,0,0,5.16,0.33,0,Night,Rainy,Tuesday
5465,2024-09-14,8:10,East Zone,VIP Customer,Indian,175,4.1,68.69,9.09,44,10.56,3.3,3.6,68.69,0,0,0,4.51,0,0,Morning,Clear,Saturday
5466,2024-09-18,20:25,East Zone,New Customer,Indian,101,4.4,23.99,3.36,15,0.63,4.5,4,0,23.99,0,0,0.79,1.32,0,Evening,Rainy,Wednesday
5467,2024-09-02,15:18,North Zone,VIP Customer,Indian,172,4.1,73.04,3.46,12,1.25,4,4,0,73.04,0,0,6.63,0,0,Afternoon,Cloudy,Monday
5468,2024-09-23,16:46,South Zone,Regular Customer,Mexican,184,,43.84,6.4,13,3.68,5,4.7,43.84,0,0,0,5.13,0,1.84,Afternoon,Clear,Monday
5469,2024-09-21,16:55,South Zone,Regular Customer,Fast Food,184,4.5,3.15,9.14,44,12.21,,3.7,0,0,35.36,0,2.54,0,0,Afternoon,Rainy,Saturday
5470,2024-09-15,13:52,South Zone,New Customer,American,147,,16.37,9.36,53,13.34,2.6,3.9,0,0,16.37,0,2.23,0.16,0,Afternoon,Clear,Sunday
5471,2024-09-17,12:46,North Zone,VIP Customer,Chinese,197,3.5,31.05,3.16,9,0.7,4.1,3.7,0,0,0,31.05,2.92,0,3.85,Afternoon,Clear,Tuesday
5472,2024-09-04,18:54,North Zone,New Customer,Indian,223,4.3,16.3,7.35,38,7.44,3.6,4.7,0,0,0,16.3,0.25,0,,Evening,Rainy,Wednesday
5473,2024-09-17,21:09,North Zone,New Customer,Italian,159,4.4,11.98,7.29,71,10,3.6,4.9,0,0,0,11.98,0.88,0.27,,Night,Stormy,Tuesday
5474,2024-09-10,19:04,East Zone,New Customer,Thai,122,4.8,12.81,8.6,42,8.19,3.5,4.4,12.81,0,0,0,0.55,0.35,0,Evening,Rainy,Tuesday
5475,2024-09-16,19:59,East Zone,VIP Customer,Chinese,101,4.6,42.61,5.66,40,6.16,2.7,4.1,0,42.61,0,0,4.64,0,0,Evening,Rainy,Monday
5476,2024-09-11,12:11,West Zone,Regular Customer,Thai,227,4.8,39.27,5.88,42,6.5,3.1,4.3,0,0,0,39.27,3.17,0,0,Afternoon,Stormy,Wednesday
5477,2024-09-18,15:24,North Zone,VIP Customer,Japanese,235,3.9,37.94,3.49,14,0.54,4.1,3.7,0,37.94,0,0,5.19,0,3.23,Afternoon,Clear,Wednesday
5478,2024-09-05,17:29,South Zone,VIP Customer,Japanese,163,4.5,28.07,3.42,22,2.5,4.7,4.1,0,28.07,0,0,0.23,0,2.17,Evening,Rainy,Thursday
5479,2024-09-20,13:01,South Zone,Regular Customer,Indian,121,4.5,15.44,7.96,56,12.55,3.6,4.5,0,15.44,0,0,0.69,0,0,Afternoon,Clear,Friday
5480,2024-09-11,22:50,North Zone,Regular Customer,Chinese,140,4.4,36.15,3.98,19,3.02,4.9,4.3,36.15,0,0,0,4.5,1.81,1.98,Night,Clear,Wednesday
5481,2024-09-06,16:05,West Zone,New Customer,Fast Food,203,4.6,18.59,9.92,57,12.43,3.2,4,18.59,0,0,0,1.79,0.31,,Afternoon,Rainy,Friday
5482,2024-09-26,19:41,West Zone,New Customer,Mexican,128,4.1,17.79,7.67,36,11.79,3.6,4.4,17.79,0,0,0,2.02,0,0,Evening,Clear,Thursday
5483,2024-09-18,14:40,North Zone,New Customer,Mexican,122,4.5,9.23,6.33,26,5.06,4.5,4.3,9.23,0,0,0,0.44,0,0,Afternoon,Stormy,Wednesday
5484,2024-09-05,11:21,West Zone,VIP Customer,Chinese,229,3.3,57.29,5.26,31,6.04,4.2,3.6,0,57.29,0,0,5.38,1.33,0,Morning,Clear,Thursday
5485,2024-09-22,12:49,South Zone,VIP Customer,Thai,215,3.8,41,9.79,34,9.54,3.7,4.4,0,41,0,0,0.46,0,0,Afternoon,Cloudy,Sunday
5486,2024-09-21,23:06,North Zone,New Customer,Mexican,241,,10.54,6.3,27,5.05,3.9,3.6,10.54,0,0,0,1.12,0,0,Night,Stormy,Saturday
5487,2024-09-16,16:48,West Zone,VIP Customer,Indian,132,3.3,44.99,4.73,30,4.66,3.9,4.8,0,0,0,44.99,6.42,0,6.09,Afternoon,Clear,Monday
5488,2024-09-17,22:16,North Zone,VIP Customer,Italian,163,3.4,71.92,3.97,23,4.71,4.9,4.5,71.92,0,0,0,3.76,0,5.21,Night,Rainy,Tuesday
5489,2024-09-27,22:06,North Zone,New Customer,Chinese,202,4.4,18.84,2.18,13,1.43,4.5,3.9,0,0,0,18.84,0.11,0,2.74,Night,Rainy,Friday
5490,2024-09-11,9:38,West Zone,New Customer,Thai,211,3.5,9.46,9.83,66,13.09,2.8,3.7,0,0,0,9.46,0.39,0,0,Morning,Rainy,Wednesday
5491,2024-09-28,22:55,West Zone,VIP Customer,Fast Food,167,3.4,30.08,7.7,54,13.57,3.9,4.2,0,30.08,0,0,2.42,2.9,0,Night,Clear,Saturday
5492,2024-09-14,19:58,West Zone,New Customer,Fast Food,120,3,25.93,9.07,55,12.44,3.8,4.9,0,25.93,0,0,1.94,0,0,Evening,Cloudy,Saturday
5493,2024-09-26,21:16,North Zone,Regular Customer,Indian,216,4.2,22.65,7.97,52,14.7,,3.8,22.65,0,0,0,0.65,2.16,0,Night,Clear,Thursday
5494,2024-09-12,19:01,East Zone,Regular Customer,Chinese,228,3.2,29.36,5.13,37,5.61,3.7,4.1,0,0,0,29.36,0.78,0,0,Evening,Stormy,Thursday
5495,2024-09-18,21:24,East Zone,VIP Customer,Japanese,173,3.2,69.33,2.8,17,2.01,4.7,4.4,69.33,0,0,0,5.66,3.49,2.84,Night,Clear,Wednesday
5496,2024-09-28,21:13,South Zone,Regular Customer,Japanese,130,4.4,48.27,5.88,41,5.58,,3.5,0,48.27,0,0,2.71,0,0,Night,Stormy,Saturday
5497,2024-09-10,16:56,East Zone,Regular Customer,Japanese,162,4.6,16.14,3.08,18,0.88,4.6,4,16.14,0,0,0,2.32,0.39,1.17,Afternoon,Stormy,Tuesday
5498,2024-09-21,20:53,North Zone,VIP Customer,Japanese,133,4,47.17,3.98,23,5.11,4.6,4.7,0,0,0,47.17,5.96,1.23,5.32,Evening,Rainy,Saturday
5499,2024-09-11,14:05,North Zone,New Customer,Japanese,103,4.5,24.69,9.9,31,8.38,3.6,4.2,0,24.69,0,0,2.34,0,0,Afternoon,Clear,Wednesday
5500,2024-09-08,15:19,South Zone,VIP Customer,Fast Food,197,4.7,40.12,8.7,,14.06,2.7,4.9,0,0,40.12,0,0.74,0,3.57,Afternoon,Clear,Sunday
5501,2024-09-06,10:04,West Zone,Regular Customer,Fast Food,201,4.4,42.84,4.96,41,6.5,3.1,4,42.84,0,0,0,5.84,0.77,0,Morning,Stormy,Friday
5502,2024-09-01,13:42,North Zone,New Customer,Thai,189,4.1,12.28,9.74,31,11.25,4,4.6,0,0,0,12.28,0.4,0,0.6,Afternoon,Clear,Sunday
5503,2024-09-05,15:05,South Zone,Regular Customer,Mexican,224,3.9,27.2,7.53,99999,8.5,3.9,4.9,0,27.2,0,0,1.02,0,0,Afternoon,Clear,Thursday
5504,2024-09-28,16:25,North Zone,VIP Customer,Mexican,143,4.2,48.84,5.29,38,6.97,4.1,4.1,0,48.84,0,0,4.15,0,0.72,Afternoon,Stormy,Saturday
5505,2024-09-06,9:32,East Zone,VIP Customer,Japanese,176,3.5,26.65,4.47,27,3.11,3.7,4.1,0,0,26.65,0,0.58,0,0,Morning,Stormy,Friday
5506,2024-09-01,18:44,North Zone,VIP Customer,Thai,155,3.4,74.43,7.85,40,8.64,,4.6,0,0,0,74.43,10.56,5,5.44,Evening,Cloudy,Sunday
5507,2024-09-21,21:43,West Zone,Regular Customer,Thai,151,3.9,43.1,9.97,27,7.73,4.1,4.4,0,43.1,0,0,1.53,0,0,Night,Clear,Saturday
5508,2024-09-26,8:58,West Zone,Regular Customer,Indian,204,4.4,26.81,2.44,13,0.74,4.3,4.6,26.81,0,0,0,1.61,0,0,Morning,Clear,Thursday
5509,2024-09-20,9:25,East Zone,VIP Customer,American,227,3.2,76.57,1.95,14,1.99,4.3,4.5,76.57,0,0,0,5,0,3.15,Morning,Cloudy,Friday
5510,2024-09-29,19:52,North Zone,VIP Customer,Italian,167,3.5,27.64,4.29,27,4.91,3.7,3.7,27.64,0,0,0,1.91,0,0,Evening,Clear,Sunday
5511,2024-09-28,12:48,West Zone,VIP Customer,American,132,3.2,61.37,7.63,89,14.66,3.6,4.6,0,61.37,0,0,3.25,1.49,5.88,Afternoon,Stormy,Saturday
5512,2024-09-28,14:44,North Zone,New Customer,American,116,3.4,26.1,7.85,31,7.29,4.1,4.3,0,26.1,0,0,3.36,0.81,1.04,Afternoon,Clear,Saturday
5513,2024-09-17,11:58,South Zone,New Customer,Thai,199,4.9,29.06,4.33,18,3.23,4.6,3.7,0,0,0,29.06,2.01,0,,Morning,Rainy,Tuesday
5514,2024-09-01,22:11,East Zone,New Customer,American,236,3.8,15.17,6.79,,13.94,3.1,4,0,0,0,15.17,1,0,0,Night,Cloudy,Sunday
5515,2024-09-02,20:46,West Zone,New Customer,Mexican,149,3.1,24.04,8.23,45,8.18,2.9,3.7,0,0,0,24.04,0.42,1.38,0,Evening,Rainy,Monday
5516,2024-09-08,10:34,North Zone,Regular Customer,Fast Food,204,3.3,18.55,9.58,53,11.14,2.8,4.5,0,0,0,18.55,1.96,0,0,Morning,Stormy,Sunday
5517,2024-09-01,11:11,West Zone,VIP Customer,Mexican,162,4.3,62.48,2.16,13,2.92,4.4,3.5,0,62.48,0,0,9.13,1.07,0.53,Morning,Cloudy,Sunday
5518,2024-09-12,23:37,North Zone,Regular Customer,Fast Food,221,4,43.66,9.97,45,8.73,N/A,4.7,43.66,0,0,0,0.65,1.47,0,Night,Clear,Thursday
5519,2024-09-16,19:34,East Zone,VIP Customer,American,165,4.7,25.75,5.63,48,5.61,3.9,4.4,0,0,25.75,0,0.44,1.88,0,Evening,Stormy,Monday
5520,2024-09-01,12:26,South Zone,VIP Customer,Indian,192,,38.44,9.91,36,11.24,4.5,4.5,0,0,0,38.44,5.57,2.61,7.4,Afternoon,Clear,Sunday
5521,2024-09-15,13:16,East Zone,Regular Customer,Japanese,207,3.9,21.67,8.96,38,8.9,4,5,0,0,21.67,0,2.58,0,2.25,Afternoon,Cloudy,Sunday
5522,2024-09-22,12:29,South Zone,VIP Customer,Mexican,243,3.6,51.78,2.09,,1.44,4.6,3.6,0,51.78,0,0,2.38,0,0.5,Afternoon,Cloudy,Sunday
5523,2024-09-09,12:22,East Zone,VIP Customer,Indian,123,3.1,79.78,5.26,99999,3.35,4.9,3.9,0,0,79.78,0,8.12,0,0,Afternoon,Rainy,Monday
5524,2024-09-29,11:57,East Zone,Regular Customer,Mexican,145,4.1,43.15,3.04,17,2.52,4.3,3.6,0,0,0,43.15,3.67,2.36,0,Morning,Cloudy,Sunday
5525,2024-09-29,21:06,South Zone,VIP Customer,American,181,,44.48,9.87,46,7.27,3.7,3.6,0,0,44.48,0,0.94,3.5,,Night,Stormy,Sunday
5526,2024-09-19,19:08,East Zone,New Customer,Japanese,133,3.1,20.5,8.31,48,11.56,3.7,4.5,0,0,0,20.5,1.03,0,0,Evening,Clear,Thursday
5527,2024-09-10,23:44,East Zone,New Customer,Chinese,250,4.3,21.94,9.89,40,8.65,2.7,4.4,21.94,0,0,0,2.37,1.77,0,Night,Rainy,Tuesday
5528,2024-09-20,14:07,North Zone,New Customer,Indian,131,4.9,13.52,9.41,,7.37,3.8,4.2,13.52,0,0,0,0.37,0,,Afternoon,Rainy,Friday
5529,2024-09-28,16:52,West Zone,VIP Customer,Chinese,211,3.4,35.16,8.8,41,12.37,3.2,3.9,0,35.16,0,0,0.53,0,0,Afternoon,Clear,Saturday
5530,2024-09-12,16:25,West Zone,VIP Customer,Chinese,219,3.6,33.15,3.86,34,4.61,4.1,4.8,0,0,0,33.15,3.08,0,7.44,Afternoon,Stormy,Thursday
5531,2024-09-05,22:56,West Zone,Regular Customer,Italian,141,3.3,27.21,7.87,44,10.74,3.5,4.3,0,0,27.21,0,1.88,0.38,0,Night,Rainy,Thursday
5532,2024-09-26,17:59,West Zone,New Customer,American,197,4.4,23.55,9.21,62,13.95,3.4,4.4,0,0,0,23.55,2.06,0.16,0,Evening,Rainy,Thursday
5533,2024-09-01,13:14,North Zone,VIP Customer,Chinese,228,,66.8,9.33,59,14.73,,4.6,0,0,0,66.8,3.85,6.16,2.37,Afternoon,Cloudy,Sunday
5534,2024-09-09,11:02,North Zone,Regular Customer,Thai,108,3.4,18.77,6.97,35,7.02,---,4.2,0,18.77,0,0,0.81,0,0,Morning,Cloudy,Monday
5535,2024-09-06,21:52,South Zone,New Customer,Italian,125,4.7,29.87,7.76,50,13.45,N/A,4.5,0,29.87,0,0,4.29,1.58,0,Night,Clear,Friday
5536,2024-09-07,14:36,West Zone,VIP Customer,Thai,192,4.6,3.15,9.56,37,9.57,,3.7,0,49.14,0,0,1.7,1.63,0,Afternoon,Clear,Saturday
5537,2024-09-08,17:59,East Zone,Regular Customer,Thai,118,3.6,17.62,9.49,47,8.84,3.4,4.3,0,17.62,0,0,2.36,0,0,Evening,Cloudy,Sunday
5538,2024-09-30,16:41,North Zone,New Customer,Thai,208,4.8,17.03,6.99,99999,11.59,3.5,4.8,0,0,17.03,0,0.6,0,0,Afternoon,Rainy,Monday
5539,2024-09-19,9:22,North Zone,Regular Customer,Chinese,242,3.7,24.47,1.57,19,1.11,4.5,4.7,0,0,0,24.47,3.22,0,0.59,Morning,Rainy,Thursday
5540,2024-09-26,14:34,West Zone,VIP Customer,Italian,242,3.3,46.29,3.88,99999,5.97,3.9,4.8,0,0,0,46.29,6.82,0,3.16,Afternoon,Clear,Thursday
5541,2024-09-14,9:15,South Zone,New Customer,Italian,159,3.1,34.76,2.94,8,0.72,4.4,3.9,0,0,0,34.76,1.64,3.1,0.95,Morning,Clear,Saturday
5542,2024-09-13,23:42,North Zone,VIP Customer,Chinese,120,3.9,52.22,7.75,63,11.16,3,4.1,0,0,52.22,0,4.32,1.28,0,Night,Rainy,Friday
5543,2024-09-29,16:20,North Zone,New Customer,Thai,206,4.5,10.12,9.44,,13.72,2.8,4.1,0,0,0,10.12,1.24,0,0,Afternoon,Cloudy,Sunday
5544,2024-09-08,22:41,West Zone,New Customer,Italian,228,4.7,15.51,5.98,,6.07,4.4,3.5,15.51,0,0,0,0.89,0,0,Night,Cloudy,Sunday
5545,2024-09-13,13:42,West Zone,VIP Customer,Italian,179,4.6,76.55,9.14,45,13.7,3.4,4.6,76.55,0,0,0,3.91,3.32,4.57,Afternoon,Cloudy,Friday
5546,2024-09-24,9:51,North Zone,VIP Customer,Japanese,174,3.9,56.49,8.32,43,8.74,4,3.9,0,0,0,56.49,7.69,0,1.46,Morning,Stormy,Tuesday
5547,2024-09-08,17:21,West Zone,New Customer,Mexican,193,4.3,29.13,8.63,41,12.25,3.8,4.8,0,0,29.13,0,1.94,0,0,Evening,Cloudy,Sunday
5548,2024-09-01,22:02,East Zone,Regular Customer,Fast Food,205,3.5,3.15,7.6,26,9.35,4.3,3.9,24.68,0,0,0,1.83,0,0,Night,Clear,Sunday
5549,2024-09-28,9:14,North Zone,VIP Customer,Italian,148,5,27.31,6.71,46,10.9,2.5,4.8,0,0,0,27.31,3.48,0,2.27,Morning,Cloudy,Saturday
5550,2024-09-08,19:06,North Zone,VIP Customer,American,129,4.3,36.22,9.4,,8.77,3.8,3.7,36.22,0,0,0,1.77,1.21,0,Evening,Rainy,Sunday
5551,2024-09-14,19:30,East Zone,VIP Customer,Italian,142,4.6,41,2.68,13,2.68,4.5,4.7,0,0,41,0,3.13,0,4.06,Evening,Clear,Saturday
5552,2024-09-07,20:53,North Zone,VIP Customer,Indian,198,4.1,77.72,8.48,74,14.89,3.1,4.6,77.72,0,0,0,9.88,0,2.31,Evening,Clear,Saturday
5553,2024-09-16,22:20,East Zone,New Customer,Mexican,163,4.4,29.57,7.31,56,14.67,3.2,4.9,0,0,29.57,0,1.82,0,0,Night,Rainy,Monday
5554,2024-09-18,10:58,East Zone,VIP Customer,American,159,4.6,37.64,9.95,85,12.5,3.1,4.4,0,0,0,37.64,0.78,0,0,Morning,Stormy,Wednesday
5555,2024-09-10,18:20,North Zone,New Customer,Japanese,208,3.3,25.08,9.65,75,11.7,3.1,4.6,0,25.08,0,0,2.68,0,0,Evening,Stormy,Tuesday
5556,2024-09-04,12:55,North Zone,Regular Customer,Italian,143,3.8,33.02,7.86,37,8.17,4.1,4.6,33.02,0,0,0,0.59,2.97,,Afternoon,Rainy,Wednesday
5557,2024-09-24,9:04,East Zone,Regular Customer,Japanese,216,4.8,41.52,9.07,50,10.65,3.9,3.6,0,0,0,41.52,5.58,0,0,Morning,Cloudy,Tuesday
5558,2024-09-12,22:24,East Zone,Regular Customer,Indian,231,4.2,23.13,6.67,36,7.65,4.3,4.1,0,0,23.13,0,1.12,0,0,Night,Clear,Thursday
5559,2024-09-05,9:52,South Zone,Regular Customer,Mexican,248,4.8,27.16,2.08,16,2.9,4.3,4.9,0,0,27.16,0,4.03,2.51,0.99,Morning,Clear,Thursday
5560,2024-09-07,13:01,North Zone,VIP Customer,Fast Food,102,4,45.32,6.34,25,4.59,4.3,3.9,0,0,0,45.32,0.75,3.83,2.01,Afternoon,Clear,Saturday
5561,2024-09-09,10:55,South Zone,Regular Customer,Chinese,191,4.5,40.46,5.02,32,5.24,4.2,3.6,40.46,0,0,0,4.18,0.16,0,Morning,Rainy,Monday
5562,2024-09-23,18:12,North Zone,VIP Customer,Italian,163,4.6,72.97,4.09,29,3.69,4.2,3.9,0,72.97,0,0,2.17,6.94,3.12,Evening,Stormy,Monday
5563,2024-09-01,21:04,West Zone,VIP Customer,Fast Food,146,,62.84,8.71,47,9.39,3.5,3.8,62.84,0,0,0,2.83,0,0,Night,Stormy,Sunday
5564,2024-09-10,23:31,West Zone,VIP Customer,Thai,240,,30.31,3.26,16,2.13,4.4,3.9,0,0,0,30.31,1.93,0,2.81,Night,Cloudy,Tuesday
5565,2024-09-12,20:45,South Zone,Regular Customer,American,206,4.1,25.18,9.61,33,7.86,,4.5,0,25.18,0,0,1.55,1.07,0,Evening,Clear,Thursday
5566,2024-09-09,9:17,West Zone,VIP Customer,Fast Food,187,3.2,49.62,6.13,26,3.71,4.5,4.4,49.62,0,0,0,0.96,0,0.57,Morning,Cloudy,Monday
5567,2024-09-13,10:49,East Zone,Regular Customer,Chinese,113,3.6,33.74,9.43,49,14.79,2.7,4.1,0,33.74,0,0,2.09,0,0,Morning,Cloudy,Friday
5568,2024-09-08,8:02,North Zone,VIP Customer,Chinese,229,3.1,27.33,3.57,32,4.6,,4.7,0,0,0,27.33,1.55,0,,Morning,Stormy,Sunday
5569,2024-09-29,16:55,North Zone,New Customer,Chinese,230,4.6,8.4,8.62,42,12.54,2.8,4.4,0,0,0,8.4,0.39,0,0,Afternoon,Clear,Sunday
5570,2024-09-17,8:19,East Zone,Regular Customer,Fast Food,126,4,28.18,4.17,39,6.73,4.4,4.3,0,0,28.18,0,1.03,0,1.88,Morning,Stormy,Tuesday
5571,2024-09-12,11:28,South Zone,VIP Customer,Italian,202,5,45.34,8.75,,8.67,2.6,3.8,0,45.34,0,0,5.88,0,0,Morning,Stormy,Thursday
5572,2024-09-08,10:09,West Zone,VIP Customer,American,234,3.1,67.21,4.43,18,4.15,4.7,4.4,0,67.21,0,0,8.79,0,0,Morning,Clear,Sunday
5573,2024-09-18,23:34,West Zone,Regular Customer,Fast Food,183,3.9,33.01,9.97,50,12.95,2.6,3.7,0,0,0,33.01,0.07,0,0,Night,Stormy,Wednesday
5574,2024-09-04,13:12,West Zone,New Customer,Italian,209,3.8,24.91,6.99,50,8.11,2.9,4.2,0,0,0,24.91,1.1,1.69,0,Afternoon,Rainy,Wednesday
5575,2024-09-17,18:39,East Zone,VIP Customer,Indian,137,3.9,69.15,7.8,71,14.3,3.9,4.9,0,0,69.15,0,7.47,0.94,5.15,Evening,Rainy,Tuesday
5576,2024-09-27,23:00,East Zone,Regular Customer,Indian,139,4.1,49.77,2.9,7,0.58,4.3,3.6,0,0,0,49.77,3.5,0,0,Night,Clear,Friday
5577,2024-09-18,15:22,North Zone,New Customer,Mexican,173,,17.92,9.77,51,11.62,2.6,3.7,0,0,0,17.92,1.96,0,0,Afternoon,Cloudy,Wednesday
5578,2024-09-09,11:08,West Zone,Regular Customer,Mexican,222,3.3,15.09,4.15,33,3.86,3.7,4.8,0,15.09,0,0,0.73,0.08,0,Morning,Rainy,Monday
5579,2024-09-17,22:27,West Zone,Regular Customer,Mexican,229,4.7,34.61,4.66,,5.97,3.8,3.6,34.61,0,0,0,3.14,0,0,Night,Rainy,Tuesday
5580,2024-09-06,16:45,South Zone,Regular Customer,American,226,4.7,34.53,4.54,23,6.81,4.8,4,0,0,34.53,0,2.2,3.03,1.17,Afternoon,Clear,Friday
5581,2024-09-12,13:59,North Zone,New Customer,American,193,4.8,23.83,6.23,33,5.26,4.1,3.6,0,23.83,0,0,0.98,0,0,Afternoon,Clear,Thursday
5582,2024-09-23,16:17,North Zone,VIP Customer,Italian,221,3.1,34.56,8.77,62,11.37,2.5,4.8,0,0,0,34.56,0.79,3.01,2.79,Afternoon,Stormy,Monday
5583,2024-09-14,11:03,West Zone,VIP Customer,Italian,181,4.7,79.09,5.34,21,3.32,4.3,4.6,79.09,0,0,0,10.75,0,7.67,Morning,Cloudy,Saturday
5584,2024-09-17,8:42,West Zone,Regular Customer,Italian,117,4.4,40.51,2.39,13,1.72,4.4,4.5,0,40.51,0,0,5.12,1.26,0.91,Morning,Rainy,Tuesday
5585,2024-09-15,10:36,West Zone,New Customer,Chinese,124,3.4,13.01,9.88,,9.07,3.9,3.6,0,13.01,0,0,1.41,0,0,Morning,Clear,Sunday
5586,2024-09-27,14:47,South Zone,Regular Customer,Italian,198,4.8,24.76,7.95,50,8.69,2.8,3.9,0,0,24.76,0,2.59,0,0,Afternoon,Rainy,Friday
5587,2024-09-16,19:37,East Zone,Regular Customer,American,144,4.6,20.45,9.98,55,8.75,,3.8,20.45,0,0,0,2.15,0,,Evening,Stormy,Monday
5588,2024-09-27,16:05,South Zone,Regular Customer,Fast Food,220,4.2,47.27,8.71,35,8,3.9,4.1,0,0,47.27,0,4.17,0,0,Afternoon,Clear,Friday
5589,2024-09-23,11:40,East Zone,New Customer,Indian,208,,17.09,7.15,43,13.59,2.8,3.5,0,0,0,17.09,2.07,0,0,Morning,Cloudy,Monday
5590,2024-09-19,21:46,West Zone,Regular Customer,Fast Food,165,4.5,31.89,3.62,32,6.32,4.4,4.3,0,0,31.89,0,2.01,3.04,0.6,Night,Cloudy,Thursday
5591,2024-09-17,13:59,East Zone,VIP Customer,Fast Food,246,4.6,61.49,6.69,40,11.93,3.2,3.7,0,61.49,0,0,0.01,0,0,Afternoon,Rainy,Tuesday
5592,2024-09-29,13:19,East Zone,New Customer,Indian,161,3,10.43,5.55,33,4.05,,3.6,0,10.43,0,0,0.86,0,0,Afternoon,Stormy,Sunday
5593,2024-09-07,23:42,West Zone,Regular Customer,Fast Food,125,4.6,26.14,7.9,57,14.06,3.6,4.1,0,0,0,26.14,1.54,0,0,Night,Rainy,Saturday
5594,2024-09-16,8:14,South Zone,New Customer,Thai,193,4,24.49,9.7,44,11.4,2.6,4,0,0,24.49,0,0.34,0,0,Morning,Clear,Monday
5595,2024-09-06,21:09,East Zone,Regular Customer,Japanese,224,3.9,48.55,3.99,28,6.62,3.6,4.5,48.55,0,0,0,0.74,3.9,,Night,Cloudy,Friday
5596,2024-09-01,13:20,South Zone,VIP Customer,Japanese,217,3.5,60.96,7.98,45,10.22,3.5,4.4,60.96,0,0,0,7.34,0,0,Afternoon,Stormy,Sunday
5597,2024-09-12,23:45,East Zone,VIP Customer,Thai,129,4.9,54.24,5.52,32,6.06,4.2,3.9,0,54.24,0,0,4.19,4.73,2.13,Night,Stormy,Thursday
5598,2024-09-02,11:55,West Zone,Regular Customer,Thai,113,3.4,29.9,9.18,30,10.29,3.9,3.5,0,0,29.9,0,1.46,1.78,0,Morning,Cloudy,Monday
5599,2024-09-12,9:34,West Zone,New Customer,Indian,122,4.4,27.62,8.01,44,9.68,2.9,4.7,27.62,0,0,0,3.46,1.45,0,Morning,Rainy,Thursday
5600,2024-09-15,9:04,East Zone,Regular Customer,Italian,138,3.8,32.94,7.68,220,11.02,2.5,4.9,32.94,0,0,0,1.27,2.91,0,Morning,Stormy,Sunday
5601,2024-09-27,21:07,South Zone,VIP Customer,Mexican,178,3.6,45.58,9.16,28,7.36,4.2,4.4,0,45.58,0,0,6.22,1.24,0.57,Night,Clear,Friday
5602,2024-09-14,12:17,East Zone,Regular Customer,Thai,125,4.7,15.63,3.69,,5.21,4.1,4.5,0,15.63,0,0,0.77,0,0.54,Afternoon,Rainy,Saturday
5603,2024-09-11,18:22,West Zone,New Customer,American,228,4.3,26.17,3.6,26,4.21,,4,0,26.17,0,0,0.81,0.97,0,Evening,Rainy,Wednesday
5604,2024-09-11,22:43,West Zone,New Customer,Indian,250,4.1,23.25,5.79,31,6.52,,3.9,0,23.25,0,0,3.21,0,3.47,Night,Cloudy,Wednesday
5605,2024-09-04,20:13,South Zone,New Customer,Mexican,146,3.6,22.85,4.15,,5.6,3,3.7,0,22.85,0,0,3.03,1.74,0,Evening,Stormy,Wednesday
5606,2024-09-11,20:14,West Zone,Regular Customer,American,174,4.5,47.34,4.37,22,3.08,4.7,4.5,0,0,0,47.34,0.7,0,,Evening,Rainy,Wednesday
5607,2024-09-07,8:39,South Zone,New Customer,Chinese,247,4.9,16.78,5.21,18,4.12,4,4.4,0,0,0,16.78,1.99,0,1.18,Morning,Clear,Saturday
